field_1,Estacion,mes,lat,long,Altura_(m),Numero,Temperatura_(C),Temperatura_maxima_(C),Temperatura_minima_(C),Humedad_relativa_(%),Velocidad_del_Viento_(km/h),Nubosidad_total_(octavos),Precipitacion_(mm),Frecuencia_dias_Precipitacion_>0.1_mm,CL
"774",TRELEW,jul,-38.000000000000000,-61.250000000000000,"43","87828",5.800000000000000,12.300000000000001,0.200000000000000,66.900000000000006,17.899999999999999,4.200000000000000,17.800000000000001,6.000000000000000,"2"
"775",TRELEW,ago,-38.000000000000000,-61.250000000000000,"43","87828",7.700000000000000,14.800000000000001,1.400000000000000,61.200000000000003,18.399999999999999,4.200000000000000,13.900000000000000,6.300000000000000,"2"
"776",TRELEW,sep,-38.000000000000000,-61.250000000000000,"43","87828",10.400000000000000,17.500000000000000,3.600000000000000,56.600000000000001,18.300000000000001,4.200000000000000,14.600000000000000,6.100000000000000,"2"
"777",TRELEW,oct,-38.000000000000000,-61.250000000000000,"43","87828",14.100000000000000,21.199999999999999,6.500000000000000,49.600000000000001,22.500000000000000,4.200000000000000,19.199999999999999,6.000000000000000,"2"
"778",TRELEW,nov,-38.000000000000000,-61.250000000000000,"43","87828",17.399999999999999,24.899999999999999,9.500000000000000,44.100000000000001,23.699999999999999,3.900000000000000,13.699999999999999,4.700000000000000,"2"
"779",TRELEW,dic,-38.000000000000000,-61.250000000000000,"43","87828",20.000000000000000,27.500000000000000,11.900000000000000,41.700000000000003,23.899999999999999,3.900000000000000,13.900000000000000,3.900000000000000,"3"
"780",COMODORO RIVADAVIA,ene,-43.723404255319146,-65.000000000000000,"46","87860",19.699999999999999,26.100000000000001,13.600000000000000,37.899999999999999,25.899999999999999,4.300000000000000,11.600000000000000,2.900000000000000,"3"
"781",COMODORO RIVADAVIA,feb,-43.723404255319146,-65.000000000000000,"46","87860",18.800000000000001,25.000000000000000,12.900000000000000,42.700000000000003,21.199999999999999,4.100000000000000,14.400000000000000,3.500000000000000,"3"
"782",COMODORO RIVADAVIA,mar,-43.723404255319146,-65.000000000000000,"46","87860",16.300000000000001,22.399999999999999,10.900000000000000,47.200000000000003,20.699999999999999,4.100000000000000,18.199999999999999,4.700000000000000,"2"
"783",COMODORO RIVADAVIA,abril,-43.723404255319146,-65.000000000000000,"46","87860",13.100000000000000,18.600000000000001,8.300000000000001,49.399999999999999,22.800000000000001,4.200000000000000,25.399999999999999,5.000000000000000,"2"
"784",COMODORO RIVADAVIA,mayo,-43.723404255319146,-65.000000000000000,"46","87860",9.600000000000000,14.199999999999999,5.500000000000000,57.299999999999997,19.399999999999999,4.500000000000000,37.399999999999999,6.900000000000000,"2"
"785",COMODORO RIVADAVIA,jun,-43.723404255319146,-65.000000000000000,"46","87860",6.900000000000000,10.900000000000000,3.100000000000000,60.100000000000001,22.399999999999999,4.500000000000000,35.899999999999999,6.700000000000000,"2"
"786",COMODORO RIVADAVIA,jul,-43.723404255319146,-65.000000000000000,"46","87860",6.600000000000000,10.800000000000001,2.700000000000000,57.200000000000003,19.500000000000000,4.500000000000000,23.399999999999999,5.800000000000000,"2"
"787",COMODORO RIVADAVIA,ago,-43.723404255319146,-65.000000000000000,"46","87860",7.900000000000000,12.800000000000001,3.600000000000000,54.200000000000003,19.199999999999999,4.400000000000000,20.100000000000001,6.100000000000000,"2"
"788",COMODORO RIVADAVIA,sep,-43.723404255319146,-65.000000000000000,"46","87860",10.100000000000000,15.400000000000000,5.100000000000000,51.500000000000000,19.500000000000000,4.500000000000000,20.100000000000001,6.300000000000000,"2"
"789",COMODORO RIVADAVIA,oct,-43.723404255319146,-65.000000000000000,"46","87860",13.000000000000000,18.800000000000001,7.500000000000000,45.899999999999999,23.300000000000001,4.600000000000000,16.399999999999999,5.400000000000000,"2"
"790",COMODORO RIVADAVIA,nov,-43.723404255319146,-65.000000000000000,"46","87860",15.900000000000000,22.100000000000001,10.000000000000000,40.799999999999997,25.100000000000001,4.500000000000000,14.500000000000000,4.600000000000000,"2"
"791",COMODORO RIVADAVIA,dic,-43.723404255319146,-65.000000000000000,"46","87860",18.199999999999999,24.500000000000000,12.100000000000000,38.899999999999999,25.600000000000001,4.500000000000000,10.100000000000000,3.900000000000000,"2"
"792",SAN JULIAN,ene,-45.842105263157897,-65.723404255319153,"62","87909",16.300000000000001,23.100000000000001,9.699999999999999,50.899999999999999,30.199999999999999,4.600000000000000,14.300000000000001,6.400000000000000,"2"
"793",SAN JULIAN,feb,-45.842105263157897,-65.723404255319153,"62","87909",15.600000000000000,22.199999999999999,9.199999999999999,55.299999999999997,28.800000000000001,4.300000000000000,22.500000000000000,6.300000000000000,"2"
"794",SAN JULIAN,mar,-45.842105263157897,-65.723404255319153,"62","87909",13.199999999999999,19.699999999999999,7.400000000000000,58.000000000000000,26.800000000000001,4.000000000000000,23.399999999999999,6.700000000000000,"2"
"795",SAN JULIAN,abril,-45.842105263157897,-65.723404255319153,"62","87909",9.800000000000001,15.699999999999999,4.900000000000000,62.500000000000000,26.800000000000001,4.000000000000000,19.100000000000001,7.400000000000000,"2"
"796",SAN JULIAN,mayo,-45.842105263157897,-65.723404255319153,"62","87909",6.200000000000000,10.699999999999999,2.000000000000000,69.900000000000006,25.500000000000000,3.900000000000000,31.100000000000001,8.600000000000000,"2"
"797",SAN JULIAN,jun,-45.842105263157897,-65.723404255319153,"62","87909",3.400000000000000,7.100000000000000,-0.100000000000000,74.400000000000006,26.199999999999999,3.900000000000000,33.700000000000003,8.400000000000000,"2"
"798",SAN JULIAN,jul,-45.842105263157897,-65.723404255319153,"62","87909",3.200000000000000,7.300000000000000,-0.400000000000000,72.400000000000006,25.199999999999999,3.800000000000000,22.500000000000000,6.500000000000000,"2"
"799",SAN JULIAN,ago,-45.842105263157897,-65.723404255319153,"62","87909",4.800000000000000,9.900000000000000,0.600000000000000,68.099999999999994,24.899999999999999,3.900000000000000,18.300000000000001,6.800000000000000,"2"
"800",SAN JULIAN,sep,-45.842105263157897,-65.723404255319153,"62","87909",7.400000000000000,13.300000000000001,2.200000000000000,62.299999999999997,25.600000000000001,4.100000000000000,14.300000000000001,5.900000000000000,"2"
"801",SAN JULIAN,oct,-45.842105263157897,-65.723404255319153,"62","87909",10.400000000000000,16.600000000000001,4.400000000000000,56.399999999999999,28.699999999999999,4.300000000000000,17.300000000000001,6.400000000000000,"2"
"802",SAN JULIAN,nov,-45.842105263157897,-65.723404255319153,"62","87909",13.199999999999999,19.600000000000001,6.700000000000000,51.600000000000001,29.600000000000001,4.600000000000000,14.900000000000000,6.600000000000000,"2"
"803",SAN JULIAN,dic,-45.842105263157897,-65.723404255319153,"62","87909",15.100000000000000,21.500000000000000,8.600000000000000,51.399999999999999,30.800000000000001,4.700000000000000,20.199999999999999,7.500000000000000,"2"
"804",RIO GALLEGOS,ene,-49.378378378378379,-65.470588235294116,"19","87925",13.800000000000001,20.000000000000000,7.600000000000000,52.399999999999999,27.100000000000001,5.600000000000000,27.699999999999999,10.100000000000000,"2"
"805",RIO GALLEGOS,feb,-49.378378378378379,-65.470588235294116,"19","87925",13.199999999999999,19.600000000000001,7.100000000000000,56.799999999999997,25.600000000000001,5.200000000000000,27.100000000000001,7.900000000000000,"2"
"806",RIO GALLEGOS,mar,-49.378378378378379,-65.470588235294116,"19","87925",10.800000000000001,17.000000000000000,5.300000000000000,62.299999999999997,22.800000000000001,4.900000000000000,26.699999999999999,8.699999999999999,"2"
"807",RIO GALLEGOS,abril,-49.378378378378379,-65.470588235294116,"19","87925",7.600000000000000,13.199999999999999,2.900000000000000,68.900000000000006,22.500000000000000,4.800000000000000,26.699999999999999,8.600000000000000,"2"
"808",RIO GALLEGOS,mayo,-49.378378378378379,-65.470588235294116,"19","87925",4.200000000000000,8.400000000000000,0.200000000000000,76.200000000000003,19.399999999999999,4.500000000000000,26.899999999999999,8.300000000000001,"2"
"809",RIO GALLEGOS,jun,-49.378378378378379,-65.470588235294116,"19","87925",1.400000000000000,4.900000000000000,-2.000000000000000,80.200000000000003,19.000000000000000,4.300000000000000,18.300000000000001,7.300000000000000,"2"
"810",RIO GALLEGOS,jul,-49.378378378378379,-65.470588235294116,"19","87925",1.200000000000000,4.800000000000000,-2.400000000000000,78.400000000000006,18.600000000000001,4.300000000000000,19.199999999999999,7.400000000000000,"2"
"811",RIO GALLEGOS,ago,-49.378378378378379,-65.470588235294116,"19","87925",3.100000000000000,7.400000000000000,-0.600000000000000,73.700000000000003,19.699999999999999,4.400000000000000,16.899999999999999,6.400000000000000,"2"
"812",RIO GALLEGOS,sep,-49.378378378378379,-65.470588235294116,"19","87925",5.700000000000000,11.300000000000001,0.900000000000000,66.400000000000006,20.300000000000001,4.700000000000000,13.300000000000001,6.200000000000000,"2"
"813",RIO GALLEGOS,oct,-49.378378378378379,-65.470588235294116,"19","87925",8.400000000000000,14.800000000000001,2.400000000000000,58.000000000000000,24.100000000000001,4.800000000000000,16.899999999999999,6.000000000000000,"2"
"814",RIO GALLEGOS,nov,-49.378378378378379,-65.470588235294116,"19","87925",11.100000000000000,17.199999999999999,4.800000000000000,52.799999999999997,26.699999999999999,5.200000000000000,22.699999999999999,8.000000000000000,"2"
"815",RIO GALLEGOS,dic,-49.378378378378379,-65.470588235294116,"19","87925",12.800000000000001,18.800000000000001,6.600000000000000,52.000000000000000,27.399999999999999,5.600000000000000,25.899999999999999,9.600000000000000,"2"
"816",RIO GRANDE,ene,-51.750000000000000,-65.666666666666671,"22","87934",10.900000000000000,16.100000000000001,5.700000000000000,72.700000000000003,29.100000000000001,5.500000000000000,36.000000000000000,12.400000000000000,"2"
"817",RIO GRANDE,feb,-51.750000000000000,-65.666666666666671,"22","87934",10.300000000000001,15.699999999999999,5.400000000000000,74.599999999999994,27.199999999999999,5.200000000000000,29.699999999999999,10.900000000000000,"2"
"818",RIO GRANDE,mar,-51.750000000000000,-65.666666666666671,"22","87934",8.100000000000000,13.500000000000000,3.500000000000000,77.799999999999997,25.300000000000001,4.900000000000000,27.199999999999999,9.900000000000000,"2"
"819",RIO GRANDE,abril,-51.750000000000000,-65.666666666666671,"22","87934",5.500000000000000,10.500000000000000,1.600000000000000,82.400000000000006,23.399999999999999,4.700000000000000,28.800000000000001,9.800000000000001,"2"
"820",RIO GRANDE,mayo,-51.750000000000000,-65.666666666666671,"22","87934",2.600000000000000,6.500000000000000,-0.800000000000000,86.000000000000000,19.800000000000001,4.400000000000000,29.399999999999999,9.900000000000000,"2"
"821",RIO GRANDE,jun,-51.750000000000000,-65.666666666666671,"22","87934",-0.100000000000000,3.100000000000000,-3.200000000000000,87.700000000000003,17.399999999999999,4.100000000000000,26.699999999999999,8.000000000000000,"2"
"822",RIO GRANDE,jul,-51.750000000000000,-65.666666666666671,"22","87934",-0.200000000000000,3.000000000000000,-3.100000000000000,86.500000000000000,18.000000000000000,4.100000000000000,23.899999999999999,7.600000000000000,"2"
"823",RIO GRANDE,ago,-51.750000000000000,-65.666666666666671,"22","87934",1.400000000000000,5.200000000000000,-1.700000000000000,84.500000000000000,20.600000000000001,4.200000000000000,20.699999999999999,7.600000000000000,"2"
"824",RIO GRANDE,sep,-51.750000000000000,-65.666666666666671,"22","87934",3.500000000000000,8.300000000000001,-0.200000000000000,79.500000000000000,21.899999999999999,4.500000000000000,17.100000000000001,7.900000000000000,"2"
"825",RIO GRANDE,oct,-51.750000000000000,-65.666666666666671,"22","87934",6.200000000000000,11.400000000000000,1.600000000000000,73.799999999999997,26.600000000000001,4.800000000000000,18.500000000000000,7.800000000000000,"2"
"826",RIO GRANDE,nov,-51.750000000000000,-65.666666666666671,"22","87934",8.400000000000000,13.400000000000000,3.300000000000000,70.000000000000000,28.100000000000001,5.200000000000000,27.000000000000000,9.199999999999999,"2"
"827",RIO GRANDE,dic,-51.750000000000000,-65.666666666666671,"22","87934",10.000000000000000,15.100000000000000,4.800000000000000,70.599999999999994,29.600000000000001,5.500000000000000,36.000000000000000,11.300000000000001,"2"
"828",BASE ORCADAS,ene,-58.666666666666664,-42.604651162790695,"12","88968",1.400000000000000,3.400000000000000,-0.500000000000000,,19.899999999999999,7.500000000000000,,,"4"
"829",BASE ORCADAS,feb,-58.666666666666664,-42.604651162790695,"12","88968",1.400000000000000,3.400000000000000,-0.300000000000000,,23.699999999999999,7.400000000000000,,,"4"
"830",BASE ORCADAS,mar,-58.666666666666664,-42.604651162790695,"12","88968",0.400000000000000,2.300000000000000,-1.500000000000000,,23.899999999999999,7.300000000000000,,,"4"
"831",BASE ORCADAS,abril,-58.666666666666664,-42.604651162790695,"12","88968",-1.800000000000000,0.400000000000000,-4.100000000000000,,24.899999999999999,7.200000000000000,,,"4"
"832",BASE ORCADAS,mayo,-58.666666666666664,-42.604651162790695,"12","88968",-4.600000000000000,-1.800000000000000,-7.500000000000000,,24.000000000000000,6.900000000000000,,,"4"
"833",BASE ORCADAS,jun,-58.666666666666664,-42.604651162790695,"12","88968",-7.900000000000000,-4.400000000000000,-11.699999999999999,,23.699999999999999,6.400000000000000,,,"4"
"834",BASE ORCADAS,jul,-58.666666666666664,-42.604651162790695,"12","88968",-9.300000000000001,-5.300000000000000,-13.900000000000000,,24.199999999999999,6.100000000000000,,,"4"
"835",BASE ORCADAS,ago,-58.666666666666664,-42.604651162790695,"12","88968",-7.800000000000000,-4.000000000000000,-12.000000000000000,,25.600000000000001,6.200000000000000,,,"4"
"836",BASE ORCADAS,sep,-58.666666666666664,-42.604651162790695,"12","88968",-5.400000000000000,-1.900000000000000,-9.300000000000001,,24.699999999999999,6.600000000000000,,,"4"
"837",BASE ORCADAS,oct,-58.666666666666664,-42.604651162790695,"12","88968",-2.800000000000000,0.400000000000000,-5.900000000000000,,26.500000000000000,7.000000000000000,,,"4"
"838",BASE ORCADAS,nov,-58.666666666666664,-42.604651162790695,"12","88968",-0.700000000000000,2.300000000000000,-3.200000000000000,,23.600000000000001,7.300000000000000,,,"4"
"839",BASE ORCADAS,dic,-58.666666666666664,-42.604651162790695,"12","88968",0.600000000000000,3.000000000000000,-1.400000000000000,,23.300000000000001,7.300000000000000,,,"4"
"840",BASE SAN MARTIN,ene,-60.500000000000000,-59.500000000000000,"7","89066",2.000000000000000,4.500000000000000,-0.300000000000000,,14.600000000000000,6.200000000000000,,,"4"
"841",BASE SAN MARTIN,feb,-60.500000000000000,-59.500000000000000,"7","89066",0.900000000000000,3.300000000000000,-1.300000000000000,,17.699999999999999,6.500000000000000,,,"4"
"842",BASE SAN MARTIN,mar,-60.500000000000000,-59.500000000000000,"7","89066",-1.200000000000000,1.300000000000000,-3.600000000000000,,22.300000000000001,6.300000000000000,,,"4"
"843",BASE SAN MARTIN,abril,-60.500000000000000,-59.500000000000000,"7","89066",-3.300000000000000,-0.900000000000000,-5.800000000000000,,20.399999999999999,6.000000000000000,,,"4"
"844",BASE SAN MARTIN,mayo,-60.500000000000000,-59.500000000000000,"7","89066",-5.300000000000000,-2.300000000000000,-8.400000000000000,,19.300000000000001,5.800000000000000,,,"4"
"845",BASE SAN MARTIN,jun,-60.500000000000000,-59.500000000000000,"7","89066",-9.300000000000001,-5.800000000000000,-13.500000000000000,,18.000000000000000,5.200000000000000,,,"4"
"846",BASE SAN MARTIN,jul,-60.500000000000000,-59.500000000000000,"7","89066",-11.600000000000000,-7.300000000000000,-16.300000000000001,,17.300000000000001,5.500000000000000,,,"4"
